歠,2555
歡,2556
止,2557
正,2558
此,2559
步,2560
武,2561
歧,2562
歪,2563
歲,2564
歷,2565
歸,2566
歹,2567
死,2568
殁,2569
殂,2570
殃,2571
殄,2572
殆,2573
殉,2574
殊,2575
殍,2576
殖,2577
殘,2578
殛,2579
殞,2580
殤,2581
殪,2582
殫,2583
殭,2584
殮,2585
殯,2586
殲,2587
殳,2588
段,2589
殷,2590
殺,2591
殼,2592
殽,2593
殿,2594
毀,2595
毅,2596
毆,2597
毋,2598
毌,2599
母,2600
每,2601
毒,2602
毓,2603
比,2604
毗,2605
毛,2606
毫,2607
毬,2608
毯,2609
毽,2610
氅,2611
氈,2612
氏,2613
氐,2614
民,2615
氓,2616
气,2617
氖,2618
氙,2619
氛,2620
氟,2621
氣,2622
氤,2623
氦,2624
氧,2625
氨,2626
氪,2627
氫,2628
氬,2629
氮,2630
氯,2631
氰,2632
氳,2633
水,2634
永,2635
氾,2636
汀,2637
汁,2638
求,2639
汆,2640
汎,2641
汐,2642
汕,2643
汗,2644
汙,2645
汛,2646
汝,2647
汞,2648
江,2649
池,2650
污,2651
汨,2652
汩,2653
汪,2654
汰,2655
汲,2656
汴,2657
汶,2658
決,2659
汽,2660
汾,2661
沁,2662
沂,2663
沃,2664
沅,2665
沆,2666
沈,2667
沉,2668
沌,2669
沏,2670
沐,2671
沒,2672
沓,2673
沔,2674
沖,2675
沙,2676
沚,2677
沛,2678
没,2679
沫,2680
沬,2681
沮,2682
沱,2683
河,2684
沴,2685
沸,2686
油,2687
治,2688
沼,2689
沽,2690
沾,2691
沿,2692
況,2693
泄,2694
泅,2695
泉,2696
泊,2697
泌,2698
泓,2699
泔,2700
法,2701
泖,2702
泗,2703
泛,2704
泠,2705
泡,2706
波,2707
泣,2708
泥,2709
注,2710
泫,2711
泮,2712
泯,2713
泰,2714
泱,2715
泳,2716
泵,2717
洄,2718
洋,2719
洌,2720
洎,2721
洗,2722
洙,2723
洛,2724
洞,2725
津,2726
洩,2727
洪,2728
洫,2729
洮,2730
洱,2731
洲,2732
洳,2733
洵,2734
洶,2735
活,2736
洼,2737
洽,2738
派,2739
洿,2740
流,2741
浗,2742
浙,2743
浚,2744
浞,2745
浣,2746
浥,2747
浦,2748
浩,2749
浪,2750
浬,2751
浮,2752
浴,2753
海,2754
浸,2755
浹,2756
涂,2757
涅,2758
涇,2759
消,2760
涉,2761
涎,2762
涑,2763
涓,2764
涔,2765
涕,2766
涪,2767
涬,2768
涮,2769
涯,2770
液,2771
涵,2772
涸,2773
涼,2774
涿,2775
淀,2776
淄,2777
淅,2778
淆,2779
淇,2780
淋,2781
淌,2782
淑,2783
淒,2784
淖,2785
淘,2786
淙,2787
淚,2788
淝,2789
淞,2790
淡,2791
淤,2792
淦,2793
淨,2794
淩,2795
淪,2796
淫,2797
淬,2798
淮,2799
深,2800
淳,2801
淵,2802
混,2803
淹,2804
淺,2805
添,2806
淼,2807
清,2808
渙,2809
渚,2810
減,2811
渝,2812
渠,2813
渡,2814
渣,2815
渤,2816
渥,2817
渦,2818
測,2819
渭,2820
港,2821
渲,2822
渴,2823
游,2824
渺,2825
渾,2826
湃,2827
湄,2828
湊,2829
湍,2830
湎,2831
湔,2832
湖,2833
湘,2834
湛,2835
湟,2836
湧,2837
湮,2838
湯,2839
湲,2840
溉,2841
源,2842
準,2843
溘,2844
溜,2845
溝,2846
溟,2847
溢,2848
溥,2849
溪,2850
溫,2851
溯,2852
溴,2853
溶,2854
溷,2855
溺,2856
溼,2857
溽,2858
滁,2859
滂,2860
滄,2861
滅,2862
滇,2863
滋,2864
滌,2865
滎,2866
滑,2867
滓,2868
滔,2869
滕,2870
滬,2871
滯,2872
滲,2873
滴,2874
滷,2875
滸,2876
滹,2877
滾,2878
滿,2879
漁,2880
漂,2881
漆,2882
漉,2883
漏,2884
漓,2885
演,2886
漕,2887
漙,2888
漚,2889
漠,2890
漢,2891
漣,2892
漦,2893
漩,2894
漪,2895
漫,2896
漬,2897
漯,2898
漱,2899
漲,2900
漳,2901
漶,2902
漸,2903
漾,2904
漿,2905
潑,2906
潔,2907
潘,2908
潛,2909
潟,2910
潢,2911
潤,2912
潦,2913
潭,2914
潮,2915
潯,2916
潰,2917
潸,2918
潺,2919
潼,2920
澀,2921
澂,2922
澄,2923
澆,2924
澇,2925
澈,2926
澉,2927
澌,2928
澍,2929
澎,2930
澗,2931
澠,2932
澡,2933
澣,2934
澤,2935
澧,2936
澮,2937
澱,2938
澳,2939
澶,2940
澹,2941
激,2942
濁,2943
濂,2944
濃,2945
濕,2946
濘,2947
濛,2948
濟,2949
濠,2950
濡,2951
濤,2952
濫,2953
濬,2954
濮,2955
濯,2956
濰,2957
濱,2958
濺,2959
濾,2960
瀆,2961
瀉,2962
瀋,2963
瀏,2964
瀑,2965
瀕,2966
瀘,2967
瀚,2968
瀛,2969
瀝,2970
瀟,2971
瀣,2972
瀧,2973
瀨,2974
瀰,2975
瀲,2976
瀹,2977
瀾,2978
灌,2979
灑,2980
灕,2981
灘,2982
灝,2983
灞,2984
灣,2985
灤,2986
灨,2987
灩,2988
火,2989
灰,2990
灶,2991
灸,2992
灼,2993
災,2994
炊,2995
炎,2996
炒,2997
炔,2998
炕,2999
炘,3000
炙,3001
炤,3002
炫,3003
炬,3004
炭,3005
炮,3006
炯,3007
炰,3008
炳,3009
炷,3010
炸,3011
為,3012
烈,3013
烊,3014
烏,3015
烘,3016
烙,3017
烝,3018
烟,3019
烤,3020
烯,3021
烴,3022
烷,3023
烹,3024
烽,3025
焉,3026
焊,3027
焗,3028
焙,3029
焚,3030
焠,3031
無,3032
焦,3033
焯,3034
焰,3035
焱,3036
然,3037
煇,3038
煉,3039
煊,3040
煌,3041
煎,3042
煒,3043
煖,3044
煙,3045
煜,3046
煞,3047
煢,3048
煤,3049
煥,3050
煦,3051
照,3052
煨,3053
煩,3054
煬,3055
煮,3056
煲,3057
煴,3058
煽,3059
熄,3060
熊,3061
熏,3062
熒,3063
熔,3064
熙,3065
熟,3066
熠,3067
熨,3068
熬,3069
熱,3070
熹,3071
熾,3072
燃,3073
燄,3074
燈,3075
燉,3076
燊,3077
燎,3078
燐,3079
燒,3080
燔,3081
燕,3082
燙,3083
燜,3084
營,3085
燠,3086
燥,3087
燦,3088
燧,3089
燬,3090
燭,3091
燮,3092
燴,3093
燹,3094
燻,3095
燼,3096
燾,3097
爆,3098
爍,3099
爐,3100
爛,3101
爨,3102
爪,3103
爬,3104
爭,3105
爰,3106
爵,3107
父,3108
爸,3109
爹,3110
爺,3111
爻,3112
爽,3113
片,3114
版,3115
牋,3116
牌,3117
牒,3118
牖,3119
牘,3120
牙,3121
牛,3122
牝,3123
牟,3124
牠,3125
牡,3126
牢,3127
牧,3128
物,3129
牯,3130
牲,3131
牴,3132
特,3133
牽,3134
牾,3135
犀,3136
犁,3137
犄,3138
犇,3139
犍,3140
犒,3141
犖,3142
犛,3143
犠,3144
犢,3145
犧,3146
犬,3147
犯,3148
犰,3149
狀,3150
狁,3151
狂,3152
狃,3153
狄,3154
狎,3155
狐,3156
狒,3157
狗,3158
狙,3159
狠,3160
狡,3161
狩,3162
狳,3163
狷,3164
狸,3165
狹,3166
狺,3167
狻,3168
狼,3169
狽,3170
猊,3171
猓,3172
猖,3173
猗,3174
猙,3175
猛,3176
猜,3177
猝,3178
猢,3179
猥,3180
猩,3181
猪,3182
猴,3183
猶,3184
猷,3185
猻,3186
猾,3187
猿,3188
獃,3189
獄,3190
獅,3191
獎,3192
獐,3193
獒,3194
獗,3195
獠,3196
獨,3197
獪,3198
獬,3199
獰,3200
獲,3201
獵,3202
獷,3203
獸,3204
獺,3205
獻,3206
獼,3207
獾,3208
玀,3209
玁,3210
玄,3211
率,3212
玉,3213
王,3214
玎,3215
玔,3216
玕,3217
玖,3218
玟,3219
玢,3220
玦,3221
玨,3222
玩,3223
玫,3224
玲,3225
玳,3226
玷,3227
玻,3228
珀,3229
珂,3230
珊,3231
珍,3232
珙,3233
珞,3234
珠,3235
珥,3236
珩,3237
珪,3238
班,3239
珮,3240
現,3241
球,3242
琅,3243
理,3244
琇,3245
琉,3246
琊,3247
琍,3248
琚,3249
琛,3250
琡,3251
琢,3252
琤,3253
琥,3254
琦,3255
琪,3256
琬,3257
琮,3258
琯,3259
琰,3260
琳,3261
琴,3262
琵,3263
琶,3264
琺,3265
琿,3266
瑁,3267
瑋,3268
瑕,3269
瑗,3270
瑙,3271
瑚,3272
瑛,3273
瑜,3274
瑞,3275
瑟,3276
瑣,3277
瑤,3278
瑩,3279
瑪,3280
瑯,3281
瑰,3282
瑱,3283
瑾,3284
璀,3285
璁,3286
璃,3287
璇,3288
璉,3289
璋,3290
璐,3291
璘,3292
璚,3293
璜,3294
璞,3295
璠,3296
璣,3297
璦,3298
璧,3299
璨,3300
璩,3301
璫,3302
環,3303
璸,3304
璽,3305
璿,3306
瓅,3307
瓊,3308
瓏,3309
瓜,3310
瓞,3311
瓠,3312
瓢,3313
瓣,3314
瓤,3315
瓦,3316
瓴,3317
瓶,3318
瓷,3319
瓿,3320
甄,3321
甌,3322
甎,3323
甑,3324
甓,3325
甕,3326
甘,3327
甚,3328
甜,3329
生,3330
產,3331
甤,3332
甥,3333
甦,3334
用,3335
甩,3336
甫,3337
甬,3338
甭,3339
甯,3340
田,3341
由,3342
甲,3343
申,3344
男,3345
甸,3346
町,3347
甽,3348
甿,3349
畋,3350
界,3351
畎,3352
畏,3353
畐,3354
畔,3355
留,3356
畚,3357
畛,3358
畜,3359
畝,3360
畢,3361
略,3362
畦,3363
番,3364
畫,3365
畬,3366
異,3367
當,3368
畸,3369
畿,3370
疆,3371
疇,3372
疊,3373
疋,3374
疎,3375
疏,3376
疑,3377
疔,3378
疕,3379
疙,3380
疚,3381
疝,3382
疣,3383
疤,3384
疥,3385
疫,3386
疲,3387
疳,3388
疵,3389
疸,3390
疹,3391
疼,3392
疽,3393
疾,3394
痀,3395
痂,3396
病,3397
症,3398
痊,3399
痍,3400
痔,3401
痕,3402
痘,3403
痙,3404
痛,3405
痞,3406
痠,3407
痢,3408
痣,3409
痤,3410
痧,3411
痰,3412
痱,3413
痲,3414
痳,3415
痴,3416
痹,3417
痺,3418
痼,3419
痾,3420
痿,3421
瘀,3422
瘁,3423
瘉,3424
瘋,3425
瘌,3426
瘍,3427
瘓,3428
瘜,3429
瘝,3430
瘞,3431
瘟,3432
瘠,3433
瘡,3434
瘢,3435
瘤,3436
瘥,3437
瘦,3438
瘧,3439
瘩,3440
瘴,3441
瘸,3442
療,3443
癆,3444
癇,3445
癌,3446
癒,3447
癖,3448
癘,3449
癟,3450
癡,3451
癢,3452
癥,3453
癩,3454
癪,3455
癬,3456
癮,3457
癰,3458
癱,3459
癲,3460
癸,3461
登,3462
發,3463
白,3464
百,3465
皁,3466
皂,3467
的,3468
皆,3469
皇,3470
皈,3471
皋,3472
皎,3473
皓,3474
皖,3475
皙,3476
皚,3477
皜,3478
皤,3479
皦,3480
皮,3481
皰,3482
皴,3483
皸,3484
皺,3485
皿,3486
盂,3487
盃,3488
盅,3489
盆,3490
盈,3491
益,3492
盍,3493
盎,3494
盒,3495
盔,3496
盛,3497
盜,3498
盞,3499
盟,3500
盡,3501
監,3502
盤,3503
盥,3504
盦,3505
盧,3506
盪,3507
目,3508
盯,3509
盱,3510
盲,3511
直,3512
相,3513
盹,3514
盼,3515
盾,3516
省,3517
眄,3518
眇,3519
眈,3520
眉,3521
看,3522
真,3523
眠,3524
眥,3525
眨,3526
眩,3527
眶,3528
眷,3529
眸,3530
眺,3531
眼,3532
眽,3533
眾,3534
睇,3535
睏,3536
睚,3537
睛,3538
睜,3539
睞,3540
睡,3541
睢,3542
督,3543
睥,3544
睦,3545
睨,3546
睪,3547
睫,3548
睬,3549
睹,3550
睽,3551
睿,3552
瞄,3553
瞅,3554
瞇,3555
瞋,3556
瞌,3557
瞎,3558
瞑,3559
瞞,3560
瞟,3561
瞠,3562
瞢,3563
瞥,3564
瞧,3565
瞪,3566
瞬,3567
瞭,3568
瞰,3569
瞳,3570
瞵,3571
瞶,3572
瞻,3573
瞼,3574
瞽,3575
瞿,3576
矇,3577
矍,3578
矓,3579
矗,3580
矚,3581
矛,3582
矜,3583
矢,3584
矣,3585
知,3586
矧,3587
矩,3588
短,3589
矮,3590
矯,3591
矰,3592
矱,3593
石,3594
矻,3595
矽,3596
砂,3597
砌,3598
砍,3599
砒,3600
研,3601
砝,3602
砥,3603
砦,3604
砧,3605
砭,3606
砰,3607
砲,3608
破,3609
砷,3610
砸,3611
硃,3612
硌,3613
硝,3614
硫,3615
硬,3616
硯,3617
硼,3618
碇,3619
碉,3620
碌,3621
碎,3622
碑,3623
碗,3624
碘,3625
碟,3626
碣,3627
碧,3628
碩,3629
碰,3630
碳,3631
碴,3632
確,3633
碼,3634
碾,3635
磁,3636
磅,3637
磊,3638
磋,3639
磐,3640
磔,3641
磕,3642
磚,3643
磥,3644
磧,3645
磨,3646
磬,3647
磯,3648
磴,3649
磷,3650
磺,3651
磻,3652
礁,3653
礎,3654
礙,3655
礡,3656
礦,3657
礪,3658
礫,3659
礬,3660
礮,3661
礴,3662
礵,3663
示,3664
社,3665
祀,3666
祁,3667
祅,3668
祇,3669
祈,3670
祉,3671
祐,3672
祔,3673
祕,3674
祖,3675
祗,3676
祚,3677
祛,3678
祜,3679
祝,3680
神,3681
祟,3682
祠,3683
祥,3684
祧,3685
票,3686
祭,3687
祺,3688
祿,3689
禁,3690
禋,3691
禍,3692
禎,3693
福,3694
禦,3695
禧,3696
禪,3697
禮,3698
禱,3699
禳,3700
禹,3701
禺,3702
禽,3703
禾,3704
秀,3705
私,3706
秃,3707
秉,3708
秋,3709
科,3710
秒,3711
秘,3712
租,3713
秣,3714
秤,3715
秦,3716
秧,3717
秩,3718
移,3719
稀,3720
稅,3721
稈,3722
程,3723
稍,3724
稔,3725
稗,3726
稚,3727
稜,3728
稞,3729
稟,3730
稠,3731
稧,3732
種,3733
稱,3734
稷,3735
稻,3736
稼,3737
稽,3738
稿,3739
穀,3740
穆,3741
穌,3742
積,3743
穎,3744
穗,3745
穠,3746
穡,3747
穢,3748
穩,3749
穫,3750
穰,3751
穴,3752
究,3753
穸,3754
穹,3755
空,3756
穿,3757
窀,3758
突,3759
窄,3760
窆,3761
窈,3762
窒,3763
窕,3764
窖,3765
窗,3766
窘,3767
窟,3768
窠,3769
窣,3770
窩,3771
窪,3772
窮,3773
窯,3774
窳,3775
窸,3776
窺,3777
窿,3778
竄,3779
竅,3780
竇,3781
竊,3782
立,3783
站,3784
竚,3785
竟,3786
章,3787
竣,3788
童,3789
竦,3790
竫,3791
竭,3792
端,3793
競,3794
竹,3795
竺,3796
竽,3797
竿,3798
笄,3799
笅,3800
笆,3801
笈,3802
笊,3803
笋,3804
笏,3805
笑,3806
笓,3807
笘,3808
笙,3809
笛,3810
笞,3811
笠,3812
笥,3813
符,3814
笨,3815
笫,3816
第,3817
笱,3818
笳,3819
筆,3820
等,3821
筊,3822
筋,3823
筌,3824
筍,3825
筏,3826
筐,3827
筑,3828
筒,3829
答,3830
策,3831
筠,3832
筧,3833
筮,3834
筱,3835
筵,3836
筷,3837
箇,3838
箋,3839
箍,3840
箏,3841
箔,3842
箕,3843
算,3844
箚,3845
箝,3846
箠,3847
管,3848
箬,3849
箭,3850
箱,3851
箴,3852
箸,3853
節,3854
篁,3855
範,3856
篆,3857
篇,3858
築,3859
篋,3860
篙,3861
篚,3862
篛,3863
篡,3864
篤,3865
篦,3866
篩,3867
篳,3868
篷,3869
篾,3870
簇,3871
簋,3872
簍,3873
簑,3874
簞,3875
簟,3876
簠,3877
簡,3878
簣,3879
簧,3880
簪,3881
簫,3882
簮,3883
簷,3884
簸,3885
簽,3886
簾,3887
簿,3888
籀,3889
籃,3890
籌,3891
籍,3892
籐,3893
籙,3894
籟,3895
籠,3896
籤,3897
籥,3898
籩,3899
籬,3900
籮,3901
籲,3902
米,3903
籽,3904
粄,3905
粉,3906
粑,3907
粒,3908
粕,3909
粗,3910
粘,3911
粟,3912
粢,3913
粥,3914
粧,3915
粱,3916
粲,3917
粳,3918
粵,3919
粹,3920
粼,3921
粽,3922
精,3923
粿,3924
糊,3925
糌,3926
糕,3927
糖,3928
糗,3929
糙,3930
糜,3931
糝,3932
糞,3933
糟,3934
糠,3935
糢,3936
糧,3937
糬,3938
糯,3939
糰,3940
糲,3941
糴,3942
糶,3943
糸,3944
系,3945
糾,3946
紀,3947
紂,3948
約,3949
紅,3950
紆,3951
紇,3952
紈,3953
紉,3954
紊,3955
紋,3956
納,3957
紐,3958
紓,3959
純,3960
紕,3961
紗,3962
紘,3963
紙,3964
級,3965
紛,3966
紜,3967
素,3968
紡,3969
索,3970
紫,3971
紮,3972
累,3973
細,3974
紱,3975
紳,3976
紵,3977
紹,3978
紺,3979
紼,3980
絀,3981
終,3982
絃,3983
組,3984
絆,3985
絏,3986
結,3987
絕,3988
絜,3989
絞,3990
絡,3991
絢,3992
給,3993
絨,3994
絮,3995
絰,3996
統,3997
絲,3998
絳,3999
絹,4000
絺,4001
綁,4002
綃,4003
綉,4004
綏,4005
綑,4006
經,4007
綜,4008
綞,4009
綠,4010
綢,4011
綣,4012
綦,4013
綬,4014
維,4015
綮,4016
綰,4017
綱,4018
網,4019
綴,4020
綵,4021
綸,4022
綹,4023
綺,4024
綻,4025
綽,4026
綾,4027
綿,4028
緇,4029
緊,4030
緋,4031
緒,4032
緘,4033
線,4034
緝,4035
緞,4036
締,4037
緡,4038
緣,4039
編,4040
緩,4041
緬,4042
緯,4043
緲,4044
練,4045
緹,4046
緻,4047
縈,4048
縉,4049
縊,4050
縐,4051
縑,4052
縕,4053
縛,4054
縝,4055
縞,4056
縟,4057
縢,4058
縣,4059
縫,4060
縭,4061
縮,4062
縱,4063
縲,4064
縴,4065
縵,4066
縶,4067
縷,4068
縹,4069
縻,4070
總,4071
績,4072
繁,4073
繃,4074
繄,4075
繅,4076
繆,4077
繇,4078
繒,4079
織,4080
繕,4081
繙,4082
繚,4083
繞,4084
繡,4085
繩,4086
繪,4087
繫,4088
繭,4089
繮,4090
繯,4091
繳,4092
繹,4093
繼,4094
繽,4095
繾,4096
纂,4097
續,4098
纍,4099
纏,4100
纓,4101
纔,4102
纖,4103
纛,4104
纜,4105
缶,4106
缸,4107
缺,4108
缽,4109
罄,4110
罅,4111
罈,4112
罌,4113
罍,4114
罐,4115
罔,4116
罕,4117
罟,4118
罡,4119
罣,4120
罩,4121
罪,4122
置,4123
罰,4124
署,4125
罵,4126
罷,4127
罹,4128
羅,4129
羆,4130
羈,4131
羊,4132
羌,4133
美,4134
羑,4135
羔,4136
羖,4137
羚,4138
羝,4139
羞,4140
群,4141
羥,4142
羨,4143
義,4144
羮,4145
羯,4146
羲,4147
羶,4148
羸,4149
羼,4150
羽,4151
羿,4152
翁,4153
翅,4154
翊,4155
翌,4156
翎,4157
習,4158
翔,4159
翕,4160
翟,4161
翠,4162
翡,4163
翥,4164
翦,4165
翩,4166
翫,4167
翬,4168
翮,4169
翰,4170
翱,4171
翳,4172
翹,4173
翻,4174
翼,4175
耀,4176
老,4177
考,4178
耄,4179
者,4180
耆,4181
耋,4182
而,4183
耍,4184
耐,4185
耑,4186
耒,4187
耔,4188
耕,4189
耗,4190
耘,4191
耙,4192
耜,4193
耦,4194
耨,4195
耰,4196
耳,4197
耶,4198
耽,4199
耿,4200
聃,4201
聆,4202
聊,4203
聒,4204
聖,4205
聘,4206
聚,4207
聞,4208
聯,4209
聰,4210
聱,4211
聲,4212
聳,4213
聵,4214
聶,4215
職,4216
聽,4217
聾,4218
聿,4219
肄,4220
肅,4221
肆,4222
肇,4223
肉,4224
肋,4225
肌,4226
肓,4227
肖,4228
肘,4229
肚,4230
肛,4231
肝,4232
股,4233
肢,4234
肥,4235
肩,4236
肪,4237
肫,4238
肯,4239
肱,4240
育,4241
肴,4242
肺,4243
胃,4244
背,4245
胎,4246
胖,4247
胚,4248
胛,4249
胝,4250
胞,4251
胠,4252
胡,4253
胤,4254
胥,4255
胭,4256
胯,4257
胰,4258
胱,4259
胳,4260
胴,4261
胸,4262
胺,4263
胼,4264
能,4265
脂,4266
脅,4267
脆,4268
脈,4269
脉,4270
脊,4271
脖,4272
脗,4273
脚,4274
脛,4275
脣,4276
脩,4277
脫,4278
脯,4279
脹,4280
脾,4281
腆,4282
腊,4283
腋,4284
腌,4285
腎,4286
腐,4287
腑,4288
腓,4289
腔,4290
腕,4291
腟,4292
腥,4293
腦,4294
腩,4295
腫,4296
腮,4297
腰,4298
腱,4299
腳,4300
腴,4301
腸,4302
腹,4303
腺,4304
腼,4305
腿,4306
膀,4307
膂,4308
膈,4309
膊,4310
膏,4311
膚,4312
膛,4313
膜,4314
膝,4315
膠,4316
膨,4317
膩,4318
膳,4319
膺,4320
膽,4321
膾,4322
膿,4323
臀,4324
臂,4325
臃,4326
臆,4327
臉,4328
臊,4329
臍,4330
臏,4331
臘,4332
臚,4333
臟,4334
臠,4335
臣,4336
臥,4337
臧,4338
臨,4339
自,4340
臬,4341
臭,4342
至,4343
致,4344
臺,4345
臻,4346
臼,4347
臾,4348
舀,4349
舂,4350
舄,4351
舅,4352
與,4353
興,4354
舉,4355
舊,4356
舌,4357
舍,4358
舐,4359
舒,4360
舔,4361
舖,4362
舛,4363
舜,4364
舞,4365
舟,4366
舢,4367
舨,4368
舩,4369
航,4370
舫,4371
般,4372
舳,4373
舴,4374
舵,4375
舶,4376
舷,4377
舸,4378
船,4379
舺,4380
艇,4381
艋,4382
艘,4383
艙,4384
艦,4385
艫,4386
艮,4387
良,4388
艱,4389
色,4390
艷,4391
艸,4392
艾,4393
芃,4394
芊,4395
芋,4396
芍,4397
芎,4398
芒,4399
芙,4400
芝,4401
芟,4402
芡,4403
芥,4404
芧,4405
芫,4406
芬,4407
芭,4408
芮,4409
芯,4410
芰,4411
花,4412
芳,4413
芷,4414
芸,4415
芹,4416
芻,4417
芽,4418
芾,4419
苑,4420
苒,4421
苓,4422
苔,4423
苕,4424
苗,4425
苛,4426
苜,4427
苞,4428
苟,4429
苡,4430
苣,4431
若,4432
苦,4433
苧,4434
苫,4435
苯,4436
英,4437
苴,4438
苻,4439
苼,4440
苾,4441
苿,4442
茀,4443
茁,4444
茂,4445
范,4446
茄,4447
茅,4448
茉,4449
茗,4450
茜,4451
茨,4452
茫,4453
茭,4454
茯,4455
茱,4456
茲,4457
茴,4458
茵,4459
茶,4460
茸,4461
茹,4462
茼,4463
荀,4464
荃,4465
草,4466
荊,4467
荏,4468
荐,4469
荑,4470
荒,4471
荔,4472
荳,4473
荷,4474
荸,4475
荻,4476
荼,4477
莉,4478
莊,4479
莎,4480
莒,4481
莓,4482
莖,4483
莘,4484
莞,4485
莠,4486
莢,4487
莧,4488
莪,4489
莫,4490
莬,4491
莽,4492
菀,4493
菁,4494
菅,4495
菇,4496
菊,4497
菌,4498
菑,4499
菔,4500
菖,4501
菜,4502
菟,4503
菠,4504
菡,4505
菩,4506
華,4507
菰,4508
菱,4509
菲,4510
菴,4511
菸,4512
菽,4513
萁,4514
萃,4515
萄,4516
萇,4517
萊,4518
萋,4519
萌,4520
萍,4521
萎,4522
萏,4523
萣,4524
萩,4525
萬,4526
萱,4527
萵,4528
萸,4529
萼,4530
落,4531
葆,4532
葉,4533
著,4534
葚,4535
葛,4536
葡,4537
董,4538
葦,4539
葩,4540
葫,4541
葬,4542
葭,4543
葯,4544
葳,4545
葵,4546
葷,4547
葸,4548
葺,4549
蒂,4550
蒐,4551
蒔,4552
蒙,4553
蒜,4554
蒞,4555
蒟,4556
蒯,4557
蒲,4558
蒸,4559
蒹,4560
蒺,4561
蒻,4562
蒼,4563
蒿,4564
蓀,4565
蓁,4566
蓄,4567
蓆,4568
蓉,4569
蓊,4570
蓋,4571
蓍,4572
蓑,4573
蓓,4574
蓖,4575
蓧,4576
蓬,4577
蓮,4578
蓴,4579
蓼,4580
蓽,4581
蓿,4582
蔑,4583
蔓,4584
蔔,4585
蔗,4586
蔚,4587
蔞,4588
蔟,4589
蔡,4590
蔣,4591
蔥,4592
蔬,4593
蔭,4594
蔻,4595
蔽,4596
蕃,4597
蕈,4598
蕉,4599
蕊,4600
蕙,4601
蕞,4602
蕤,4603
蕨,4604
蕩,4605
蕪,4606
蕭,4607
蕺,4608
蕾,4609
薄,4610
薇,4611
薈,4612
薊,4613
薏,4614
薑,4615
薔,4616
薙,4617
薛,4618
薜,4619
薤,4620
薦,4621
薨,4622
薩,4623
薪,4624
薯,4625
薰,4626
薺,4627
藉,4628
藍,4629
藏,4630
藐,4631
藕,4632
藜,4633
藝,4634
藤,4635
藥,4636
藩,4637
藪,4638
藷,4639
藹,4640
藺,4641
藻,4642
蘅,4643
蘆,4644
蘇,4645
蘊,4646
蘋,4647
蘑,4648
蘗,4649
蘚,4650
蘧,4651
蘭,4652
蘸,4653
蘿,4654
虀,4655
虎,4656
虐,4657
虔,4658
處,4659
虛,4660
虜,4661
虞,4662
號,4663
虢,4664
虧,4665
虫,4666
虬,4667
虯,4668
虱,4669
虹,4670
虺,4671
虻,4672
蚇,4673
蚊,4674
蚋,4675
蚌,4676
蚍,4677
蚓,4678
蚜,4679
蚣,4680
蚤,4681
蚩,4682
蚪,4683
蚯,4684
蚰,4685
蚱,4686
蚵,4687
蚶,4688
蛀,4689
蛄,4690
蛆,4691
蛇,4692
蛉,4693
蛋,4694
蛐,4695
蛔,4696
蛙,4697
蛛,4698
蛞,4699
蛟,4700
蛤,4701
蛩,4702
蛭,4703
蛹,4704
蛻,4705
蛾,4706
蜀,4707
蜂,4708
蜃,4709
蜇,4710
蜈,4711
蜉,4712
蜊,4713
蜍,4714
蜑,4715
蜒,4716
蜓,4717
蜘,4718
蜚,4719
蜜,4720
蜡,4721
蜢,4722
蜥,4723
蜩,4724
蜴,4725
蜷,4726
蜻,4727
蜿,4728
蝌,4729
蝕,4730
蝗,4731
蝙,4732
蝟,4733
蝠,4734
蝣,4735
蝤,4736
蝥,4737
蝦,4738
蝨,4739
蝴,4740
蝶,4741
蝸,4742
螂,4743
螃,4744
螄,4745
螅,4746
螈,4747
融,4748
螞,4749
螟,4750
螢,4751
螫,4752
螳,4753
螵,4754
螺,4755
螻,4756
螽,4757
蟀,4758
蟄,4759
蟆,4760
蟈,4761
蟊,4762
蟋,4763
蟑,4764
蟒,4765
蟠,4766
蟬,4767
蟯,4768
蟲,4769
蟳,4770
蟴,4771
蟹,4772
蟻,4773
蟾,4774
蠅,4775
蠆,4776
蠍,4777
蠑,4778
蠔,4779
蠕,4780
蠖,4781
蠟,4782
蠡,4783
蠢,4784
蠣,4785
蠱,4786
蠲,4787
蠶,4788
蠹,4789
蠻,4790
血,4791
衊,4792
行,4793
衍,4794
衒,4795
術,4796
衕,4797
衖,4798
街,4799
衙,4800
衚,4801
衛,4802
衝,4803
衡,4804
衢,4805
衣,4806
表,4807
衫,4808
衰,4809
衲,4810
衷,4811
衽,4812
衾,4813
衿,4814
袁,4815
袂,4816
袈,4817
袋,4818
袍,4819
袒,4820
袖,4821
袞,4822
袪,4823
被,4824
袱,4825
袴,4826
裁,4827
裂,4828
裊,4829
裎,4830
裏,4831
裔,4832
裕,4833
裘,4834
裙,4835
補,4836
裝,4837
裟,4838
裡,4839
裨,4840
裱,4841
裳,4842
裴,4843
裸,4844
裹,4845
製,4846
裾,4847
褂,4848
複,4849
褊,4850
褐,4851
褒,4852
褓,4853
褘,4854
褙,4855
褚,4856
褡,4857
褥,4858
褪,4859
褫,4860
褰,4861
褲,4862
褶,4863
褸,4864
褻,4865
褼,4866
襁,4867
襄,4868
襖,4869
襟,4870
襠,4871
襤,4872
襪,4873
襬,4874
襯,4875
襲,4876
